url-idx	Primary Wikipedia URL	title	url-localized	question	model_id	config_info	lang	output_text	output_tokens	output_logits
			https://en.wikipedia.org/wiki/Alberto_Fouillioux	Did Alberto Fouillioux ever play in a world cup championship?	togethercomputer/Pythia-Chat-Base-7B	bad-questions-english-Pythia-Chat-Base-7B-annotation.k50_p0.95_t0.3.jsonl	EN	" No, Albero Foulois was not in any of the FIFA World Cup finals.
"	['ĠNo', ',', 'ĠAlber', 'o', 'ĠF', 'oul', 'ois', 'Ġwas', 'Ġnot', 'Ġin', 'Ġany', 'Ġof', 'Ġthe', 'ĠFIFA', 'ĠWorld', 'ĠCup', 'Ġfinals', '.', 'Ċ']	[4.731122016906738, 0.10594719648361206, 9.192596435546875, 3.3247950077056885, 3.5171573162078857, 12.497953414916992, 11.485679626464844, 9.651601791381836, 2.846944570541382, 8.052837371826172, 3.4117016792297363, 4.672737121582031, 8.364910125732422, 10.059637069702148, 7.010855197906494, 4.6345014572143555, 9.670062065124512, 1.7395397424697876, 14.612655639648438, 1.371694564819336]
			https://en.wikipedia.org/wiki/David_F._Sandberg	In which city was David Sandberg born?	tiiuae/falcon-7b-instruct	bad-questions-english-falcon-7b-instruct-annotation.k75_p0.90_t0.2.jsonl	EN	David Sandburg was born in Stockholm, Sweden.	['David', 'ĠSand', 'burg', 'Ġwas', 'Ġborn', 'Ġin', 'ĠStockholm', ',', 'ĠSweden', '.', '<|endoftext|>']	[-14.987728118896484, -11.569969177246094, -12.776206970214844, -7.700929164886475, -9.529175758361816, -4.739891529083252, -8.402841567993164, -9.929669380187988, -13.370011329650879, -8.33578872680664, -4.138660907745361]
			https://en.wikipedia.org/wiki/Saint-Cl%C3%A9ment,_Yonne	Which region of France is Saint-Clément, Yonne located in?	togethercomputer/Pythia-Chat-Base-7B	bad-questions-mistral-answers.k50_p0.95_t0.3.jsonl	EN	" Saint Clement, in the Yonne department, is located near the town of Vienne in eastern France.
"	['ĠSaint', 'ĠClement', ',', 'Ġin', 'Ġthe', 'ĠY', 'on', 'ne', 'Ġdepartment', ',', 'Ġis', 'Ġlocated', 'Ġnear', 'Ġthe', 'Ġtown', 'Ġof', 'ĠV', 'ienne', 'Ġin', 'Ġeastern', 'ĠFrance', '.', 'Ċ']	[6.496127128601074, 0.2198786437511444, 4.226334095001221, 7.371949195861816, 5.9756598472595215, 4.760502815246582, 3.0194172859191895, 3.3014605045318604, 2.6169393062591553, 9.823391914367676, 8.609965324401855, 3.120487689971924, 8.354402542114258, 8.19467544555664, 3.3924832344055176, 2.3268446922302246, 1.3137080669403076, 8.787440299987793, 9.96252155303955, 10.422004699707031, 2.53324818611145, 12.883987426757812, 2.44189453125]
			https://en.wikipedia.org/wiki/Andrei_Kravchuk	When did Andrei Kravchuk begin working on The Italian?	togethercomputer/Pythia-Chat-Base-7B	bad-questions-2-english-Pythia-Chat-Base-7B-annotation.k50_p0.90_t0.2.jsonl	EN	" Andreï Krivochkin started working in the Italian in 1995.
"	['ĠAndre', 'Ã¯', 'ĠK', 'riv', 'och', 'kin', 'Ġstarted', 'Ġworking', 'Ġin', 'Ġthe', 'ĠItalian', 'Ġin', 'Ġ1995', '.', 'Ċ']	[6.030335426330566, 7.942890167236328, -1.1438339948654175, 1.6093049049377441, 5.931806564331055, 1.0775091648101807, 5.626265525817871, 6.964885234832764, 7.361438751220703, 6.217928886413574, 3.7369823455810547, 8.353460311889648, 6.37261962890625, 0.9672020673751831, 14.220321655273438, 2.192502737045288]
			https://en.wikipedia.org/wiki/Mouthier-Haute-Pierre	In which French department is Mouthier-Haute-Pierre located?	tiiuae/falcon-7b-instruct	english-falcon-7b-instruct-annotation.k75_p0.95_t0.1.jsonl	EN	Mouthier is located in the department of Haute-Loire.	['M', 'outh', 'ier', 'Ġis', 'Ġlocated', 'Ġin', 'Ġthe', 'Ġdepartment', 'Ġof', 'ĠHaut', 'e', '-', 'L', 'oire', '.', '<|endoftext|>']	[-14.368230819702148, -15.461109161376953, -13.818359375, -6.889054775238037, -8.833135604858398, -5.441126823425293, -5.350150108337402, -5.348446369171143, -7.118566513061523, -9.731305122375488, -13.470521926879883, -7.978361129760742, -9.080160140991211, -14.49010944366455, -8.968659400939941, -4.171331882476807]
			https://en.wikipedia.org/wiki/Paul_Egede	Where was Paul Egede sent to do his missionary work?	tiiuae/falcon-7b-instruct	english-falcon-7b-instruct-annotation.k75_p0.95_t0.1.jsonl	EN	Paul Eggede was sent by the Dutch East India Company to the East Indies to establish trade relations with the local rulers. He was also tasked with converting the locals to Christianity.	['Paul', 'ĠE', 'gged', 'e', 'Ġwas', 'Ġsent', 'Ġby', 'Ġthe', 'ĠDutch', 'ĠEast', 'ĠIndia', 'ĠCompany', 'Ġto', 'Ġthe', 'ĠEast', 'ĠIndies', 'Ġto', 'Ġestablish', 'Ġtrade', 'Ġrelations', 'Ġwith', 'Ġthe', 'Ġlocal', 'Ġrulers', '.', 'ĠHe', 'Ġwas', 'Ġalso', 'Ġtasked', 'Ġwith', 'Ġconverting', 'Ġthe', 'Ġlocals', 'Ġto', 'ĠChristianity', '.', '<|endoftext|>']	[-12.945210456848145, -10.97364616394043, -15.018998146057129, -12.995123863220215, -8.080205917358398, -10.862529754638672, -8.543828010559082, -4.315079689025879, -2.5421931743621826, -5.286067962646484, -9.389034271240234, -7.878121376037598, -4.647781848907471, -5.171205520629883, -6.004679203033447, -9.260890007019043, -5.884554862976074, -7.42361307144165, -4.843587875366211, -10.377074241638184, -7.488864898681641, -6.0710625648498535, -8.040332794189453, -10.691227912902832, -7.635986328125, -9.8278226852417, -6.379100799560547, -8.475007057189941, -10.805339813232422, -8.048223495483398, -7.638050556182861, -4.811435699462891, -13.417860984802246, -7.670291900634766, -8.172958374023438, -7.02998161315918, -4.17139196395874]
			https://en.wikipedia.org/wiki/Agistri	Where is Agistri located?	tiiuae/falcon-7b-instruct	english-falcon-7b-instruct-annotation.k75_p0.95_t0.1.jsonl	EN	Agistria is located in the city of Athens, Greece.	['Ag', 'ist', 'ria', 'Ġis', 'Ġlocated', 'Ġin', 'Ġthe', 'Ġcity', 'Ġof', 'ĠAthens', ',', 'ĠGreece', '.', '<|endoftext|>']	[-10.058277130126953, -11.438539505004883, -13.982877731323242, -7.319212436676025, -7.1702728271484375, -4.748635768890381, -5.76351261138916, -7.492489814758301, -6.321606636047363, -8.45487117767334, -9.46221923828125, -9.08492374420166, -9.267311096191406, -4.252570152282715]
			https://en.wikipedia.org/wiki/University_of_Haifa	What is the relationship between the University of Haifa and the Hecht Museum of archeology and art?	tiiuae/falcon-7b-instruct	english-falcon-7b-instruct-annotation.k75_p0.95_t0.1.jsonl	EN	The University is affiliated with the museum and offers courses in archeological and artistic studies.	['The', 'ĠUniversity', 'Ġis', 'Ġaffiliated', 'Ġwith', 'Ġthe', 'Ġmuseum', 'Ġand', 'Ġoffers', 'Ġcourses', 'Ġin', 'Ġarche', 'ological', 'Ġand', 'Ġartistic', 'Ġstudies', '.', '<|endoftext|>']	[-13.28393840789795, -11.584532737731934, -6.140876293182373, -11.552200317382812, -10.015483856201172, -5.371784210205078, -7.803982734680176, -6.874648571014404, -7.101778030395508, -6.359663963317871, -5.610348224639893, -7.878438949584961, -9.122978210449219, -6.626802444458008, -10.83894157409668, -10.51771354675293, -7.755889415740967, -4.2403106689453125]
			https://en.wikipedia.org/wiki/Cape_Verde_at_the_Olympics	When did Cape Verde first participate in the Summer Olympics?	tiiuae/falcon-7b-instruct	english-falcon-7b-instruct-annotation.k75_p0.95_t0.1.jsonl	EN	Cape Verde participated in its first Summer Olympic games in 2000 in Sydney, Australia.	['C', 'ape', 'ĠVerde', 'Ġparticipated', 'Ġin', 'Ġits', 'Ġfirst', 'ĠSummer', 'ĠOlympic', 'Ġgames', 'Ġin', 'Ġ', '200', '0', 'Ġin', 'ĠSydney', ',', 'ĠAustralia', '.', '<|endoftext|>']	[-13.614866256713867, -15.818580627441406, -13.100431442260742, -12.868306159973145, -8.894207954406738, -8.407201766967773, -8.873126983642578, -6.515810012817383, -6.10382080078125, -8.430086135864258, -4.992822647094727, -8.815302848815918, -12.034812927246094, -12.536745071411133, -2.2649364471435547, -8.165854454040527, -8.8433837890625, -8.9521484375, -7.7587480545043945, -4.167022705078125]
			https://en.wikipedia.org/wiki/Brake_fluid	What is the dry boiling point of DOT 5 brake fluid?	tiiuae/falcon-7b-instruct	english-falcon-7b-instruct-annotation.k75_p0.95_t0.1.jsonl	EN	The dry boil point for DOT5 Brake Fluid is 212°F (100°C).	['The', 'Ġdry', 'Ġboil', 'Ġpoint', 'Ġfor', 'ĠDOT', '5', 'ĠBrake', 'ĠFluid', 'Ġis', 'Ġ', '212', 'Â°', 'F', 'Ġ', '(', '100', 'Â°', 'C', ').', '<|endoftext|>']	[-13.992929458618164, -4.796245098114014, -7.439958572387695, -10.786136627197266, -9.362272262573242, -11.392757415771484, -12.89748477935791, -5.878667831420898, -11.42038345336914, -7.3189239501953125, -6.6675238609313965, -8.59652042388916, -3.9536097049713135, -11.546465873718262, -8.29846477508545, -8.597467422485352, -11.480741500854492, -4.8542656898498535, -13.411845207214355, -7.551929473876953, -4.212590217590332]
